text,label
"Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta. Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta.",1
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan.",1
"Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan. Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta.",1
Dataset ini akan digunakan untuk percobaan NLP sederhana. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar.,0
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
Banyak orang menyukai cerita fiksi karena mengandung nilai moral. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
"Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden Arjuna. Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah...",1
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah...",1
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
"Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden Arjuna. Setelah semua kebenaran terungkap, Raden Arjuna...",1
Dataset ini akan digunakan untuk percobaan NLP sederhana. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari...",1
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk...",1
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah.",1
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden...",1
"Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta. Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya...",1
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
"Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta. Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu...",1
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden...",1
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Setelah semua kebenaran terungkap, Raden Arjuna...",1
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan...",1
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca.",1
"Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta. Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih Sangkuni melaporkan tentang seorang pemuda bernama Bambang...",1
Banyak orang menyukai cerita fiksi karena mengandung nilai moral. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
"Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan. Prabu Kresna hadir sebagai penengah,...",1
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan...",1
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
"Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta. Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang...",1
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan...",1
"Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden Arjuna. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan...",1
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana...",1
"Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden Arjuna. Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu....",1
"Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta. Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih Sangkuni melaporkan tentang seorang pemuda bernama Bambang...",1
"Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta. Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan.",1
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana. Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta.",1
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Pertarungan hebat terjadi antara Raden...",1
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
"Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden Arjuna. Setelah semua kebenaran terungkap, Raden Arjuna memeluk...",1
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan.",1
Hari ini cuaca sangat cerah dan langit berwarna biru. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
"Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih Sangkuni melaporkan tentang seorang pemuda bernama Bambang Gandawardaya yang sangat sakti. Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di...",1
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Hari ini cuaca sangat cerah dan langit berwarna biru.,0
Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
Banyak orang menyukai cerita fiksi karena mengandung nilai moral. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri...",1
"Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden Arjuna. Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta...",1
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai.",1
"Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta. Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal...",1
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Setelah semua kebenaran...",1
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih Sangkuni melaporkan tentang seorang...",1
"Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal...",1
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
"Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih Sangkuni melaporkan tentang seorang pemuda bernama Bambang Gandawardaya yang sangat sakti. Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta.",1
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya...",1
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati...",1
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah.",1
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari...",1
Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Setelah semua kebenaran terungkap,...",1
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih Sangkuni melaporkan tentang seorang pemuda bernama Bambang Gandawardaya yang...",1
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi...",1
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun...",1
Hari ini cuaca sangat cerah dan langit berwarna biru. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
"Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan. Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden...",1
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar.,0
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana. Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai.",1
Hari ini cuaca sangat cerah dan langit berwarna biru. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
Hari ini cuaca sangat cerah dan langit berwarna biru. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
"Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta. Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta.",1
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Setelah semua kebenaran...",1
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan.",1
"Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih Sangkuni melaporkan tentang seorang pemuda bernama Bambang Gandawardaya yang sangat sakti. Setelah semua...",1
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang...",1
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana,...",1
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
Hari ini cuaca sangat cerah dan langit berwarna biru. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana.",1
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah...",1
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta.",1
"Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan. Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca.",1
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai.",1
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana. Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua...",1
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana. Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan...",1
"Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari...",1
Hari ini cuaca sangat cerah dan langit berwarna biru. Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar.,0
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
"Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan. Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta.",1
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan...",1
Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci. Hari ini cuaca sangat cerah dan langit berwarna biru.,0
Dataset ini akan digunakan untuk percobaan NLP sederhana. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta.",1
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Hari ini cuaca sangat cerah dan langit berwarna biru.,0
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah...",1
"Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden Arjuna. Raden Gandakusuma, putra Arjuna dan Dewi...",1
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Prabu Kresna hadir sebagai penengah, memastikan...",1
